"date_time" "user_location_region" "user_location_city" "user_location_latitude" "user_location_longitude" "orig_destination_distance" "user_id" "is_mobile" "is_package" "channel" "srch_ci" "srch_co" "srch_adults_cnt" "srch_children_cnt" "srch_rm_cnt" "srch_destination_id" "hotel_country" "is_booking" "hotel_id" "prop_is_branded" "prop_starrating" "distance_band" "hist_price_band" "popularity_band" "cnt"
"2015-04-24 12:39:00" "FL" "BRADENTON" "27.462342" "-82.478755" "4708.8888" 1980856577 0 0 231 "2015-05-28" "2015-05-29" 2 0 1 186015158 "NORWAY" 0 95628117 1 4 "F" "M" "H" 1
"2015-10-23 16:25:00" "NI" "OSNABRUCK" "NULL" "NULL" "NULL" 358863450 1 0 541 "2015-11-07" "2015-11-08" 4 0 2 5580247 "GERMANY" 0 27556674 1 4 "F" "L" "H" 1
"2015-01-20 20:21:00" "NY" "BRONX" "40.839569" "-73.881505" "963.6389" -830857498 0 1 510 "2015-02-15" "2015-02-18" 2 1 1 5527237 "UNITED STATES OF AMERICA" 0 1263807 0 3 "M" "VL" "H" 1
"2015-03-23 10:01:00" "CA" "SEBASTOPOL" "38.40273" "-122.861385" "2700.2759" 818182925 1 0 510 "2015-04-11" "2015-04-12" 2 0 1 5525532 "UNITED STATES OF AMERICA" 0 52081053 1 5 "C" "M" "VH" 1
"2015-01-23 17:01:00" "AK" "PALMER" "61.598312" "-149.233675" "1068.9958" 1602930854 0 0 324 "2015-02-15" "2015-02-16" 1 0 1 1778841 "CANADA" 0 240284409 0 3 "M" "M" "M" 1
"2015-10-20 20:53:00" "WA" "AUBURN" "47.320165" "-122.230066" "7639.4338" 1716215039 0 0 541 "2015-12-02" "2015-12-07" 1 0 1 187637171 "NEW ZEALAND" 0 73257308 0 5 "C" "VH" "H" 1
"2015-03-04 13:15:00" "CA" "FONTANA" "34.069500000000005" "-117.43693999999999" "388.3748" 1543281656 0 0 293 "2015-04-08" "2015-04-12" 2 0 1 187720499 "UNITED STATES OF AMERICA" 0 10146702 1 3 "M" "L" "H" 1
"2015-06-12 07:30:00" "TX" "HUMBLE" "29.982734999999998" "-95.2812375" "810.5778" -1919680948 0 1 293 "2015-07-16" "2015-07-21" 2 2 1 5579968 "MEXICO" 0 667987 1 4 "VC" "M" "H" 1
"2015-03-23 16:24:00" "MD" "PASADENA" "NULL" "NULL" "NULL" -1342939726 1 1 510 "2015-12-11" "2015-12-17" 2 0 1 5583409 "JAMAICA" 0 112653 1 4 "VF" "L" "M" 1
"2015-03-15 19:51:00" "AB" "CALGARY" "51.066751" "-114.06873" "1209.1456" 854016296 0 0 510 "2015-04-18" "2015-04-29" 2 3 1 24800154 "UNITED STATES OF AMERICA" 0 1133390 1 3 "VC" "L" "H" 2
"2015-07-29 19:08:00" "IL" "DAVIS JUNCTION" "NULL" "NULL" "NULL" 1324635599 0 1 231 "2015-09-18" "2015-09-20" 2 0 1 190986566 "UNITED STATES OF AMERICA" 0 67559043 0 3 "C" "L" "VH" 1
"2015-02-07 06:05:00" "NJ" "MILLINGTON" "NULL" "NULL" "NULL" 441405713 0 0 262 "2015-08-05" "2015-08-07" 2 2 1 187610759 "GREECE" 0 16141296 0 2 "M" "VL" "H" 2
"2015-04-20 01:44:00" "CA" "BELL GARDENS" "33.966396" "-118.164867" "278.1638" 878792817 1 0 231 "2015-07-10" "2015-07-14" 2 2 1 5581518 "UNITED STATES OF AMERICA" 0 166128 1 2 "M" "M" "M" 1
"2015-12-01 20:27:00" "WA" "BREMERTON" "47.568967" "-122.67218" "880.5037" 1574294890 0 0 541 "2015-12-27" "2015-12-31" 2 0 1 5526679 "UNITED STATES OF AMERICA" 0 118385403 0 5 "VC" "H" "VH" 1
"2015-04-22 11:39:00" "NY" "RIDGEWOOD" "NULL" "NULL" "NULL" 1147725656 0 1 510 "2015-10-21" "2015-10-25" 2 0 1 5527237 "UNITED STATES OF AMERICA" 0 184862175 1 3 "M" "H" "VH" 2
"2015-12-03 13:10:00" "NS" "SYDNEY" "46.1233835" "-60.201251" "2886.6323" -1560724650 0 1 541 "2016-05-18" "2016-05-21" 2 0 1 5526679 "UNITED STATES OF AMERICA" 0 432418 1 4 "VC" "L" "VH" 1
"2015-05-04 11:59:00" "MD" "BALTIMORE" "39.289015000000006" "-76.61439" "2105.5648" -1720574348 0 1 386 "2015-05-25" "2015-05-29" 2 0 1 5526679 "UNITED STATES OF AMERICA" 0 36711656 1 5 "C" "VH" "H" 1
"2015-02-22 03:03:00" "CA" "TORRANCE" "33.8365025" "-118.34669600000001" "59.0958" 1087013683 0 0 293 "2015-03-07" "2015-03-08" 2 0 1 187754227 "UNITED STATES OF AMERICA" 0 37488206 1 3 "M" "M" "M" 1
"2015-04-05 13:02:00" "CA" "SAN FRANCISCO" "37.7873335" "-122.4134715" "35.4379" -712228883 1 0 510 "2015-04-07" "2015-04-09" 2 0 1 187741920 "UNITED STATES OF AMERICA" 1 712875 1 3 "M" "M" "H" 1
"2015-12-29 00:17:00" "AZ" "ABU DHABI" "NULL" "NULL" "NULL" 82232050 0 0 324 "2016-01-18" "2016-01-25" 2 0 1 189912354 "INDIA" 0 16317221 1 5 "M" "H" "VH" 1
"2015-09-22 22:49:00" "CA" "LOS ANGELES" "34.059768" "-118.312427" "29.7336" -2065694290 1 0 293 "2015-09-22" "2015-09-23" 2 0 1 183674 "UNITED STATES OF AMERICA" 0 650038 1 4 "M" "H" "VH" 1
"2015-04-30 06:01:00" "WI" "RACINE" "42.71988" "-87.86691" "8084.3779" 2008753117 0 0 510 "2015-06-25" "2015-06-28" 6 2 3 5526865 "PHILIPPINES" 0 33873823 0 5 "C" "H" "VH" 1
"2015-06-02 10:27:00" "VA" "CHARLOTTESVILLE" "38.05214" "-78.495435" "60.3125" -1133941125 0 0 541 "2015-06-19" "2015-06-20" 2 0 1 67920 "UNITED STATES OF AMERICA" 0 65514624 0 2 "M" "L" "M" 1
"2015-04-12 20:08:00" "MI" "TRENTON" "NULL" "NULL" "NULL" -295728393 0 0 510 "2015-11-23" "2015-11-29" 2 1 1 186012461 "UNITED STATES OF AMERICA" 0 15050809 1 4 "VC" "VH" "H" 1
"2015-08-16 18:03:00" "QC" "QUEBEC" "46.811358" "-71.22215" "187.6528" 656517981 0 0 541 "2015-08-17" "2015-08-18" 2 0 1 18654776 "UNITED STATES OF AMERICA" 0 8865 1 3 "F" "M" "H" 2
"2015-12-10 19:34:00" "FL" "BRANDON" "27.944538" "-82.326294" "55.5688" -1309434114 0 0 541 "2016-01-11" "2016-01-13" 6 0 1 187067639 "UNITED STATES OF AMERICA" 1 47966671 1 4 "M" "H" "H" 1
"2015-06-23 22:05:00" "CA" "ALISO VIEJO" "33.582062" "-117.73056" "17.5211" 445222932 0 0 541 "2015-07-05" "2015-07-10" 2 2 1 186722733 "UNITED STATES OF AMERICA" 0 650038 1 4 "C" "M" "VH" 2
"2015-06-09 23:42:00" "BC" "WEST VANCOUVER" "49.37332" "-123.27524" "6080.3615" 1832361300 0 0 231 "2015-07-04" "2015-07-07" 2 1 1 5525284 "GREECE" 0 140518318 0 4 "C" "H" "H" 23
"2015-09-19 09:47:00" "NP" "NASSAU" "NULL" "NULL" "NULL" 2031339387 1 0 541 "2015-10-19" "2015-10-22" 2 0 1 24800836 "UNITED STATES OF AMERICA" 1 341526 1 3 "M" "M" "H" 1
"2015-04-07 10:08:00" "QC" "LAVAL" "45.567611" "-73.747541" "2528.8813" 888042200 1 0 510 "2015-09-21" "2015-09-22" 2 0 1 187741269 "UNITED STATES OF AMERICA" 0 265452 1 4 "C" "H" "VH" 1
"2015-04-08 08:22:00" "AZ" "SCOTTSDALE" "33.58452" "-111.92078" "2131.3527" -639941444 0 0 293 "2015-07-06" "2015-07-08" 2 2 1 5527206 "UNITED STATES OF AMERICA" 0 802651 0 3 "C" "L" "VH" 1
"2015-07-14 19:58:00" "FL" "CORAL GABLES" "25.744787000000002" "-80.2663055" "5097.0725" -890750289 0 0 324 "2015-08-06" "2015-08-09" 2 0 1 5579534 "ITALY" 0 120397427 0 0 "C" "M" "H" 1
"2015-06-18 13:32:00" "TX" "PEARLAND" "29.559435" "-95.373271" "949.0383" 1439051803 0 0 541 "2015-11-04" "2015-11-08" 2 0 1 187659646 "BELIZE" 0 232063457 0 3 "F" "M" "VH" 1
"2015-04-15 00:34:00" "CA" "LOS ANGELES" "34.059768" "-118.312427" "361.9119" 236395138 0 0 510 "2015-04-29" "2015-04-30" 2 0 1 190363001 "UNITED STATES OF AMERICA" 0 282223 1 3 "F" "VH" "VH" 1
"2015-07-07 04:30:00" "ON" "HAMILTON" "43.2448" "-79.87526" "41.4606" -798819023 0 0 231 "2016-01-19" "2016-01-21" 4 4 2 186729088 "CANADA" 0 24563996 1 2 "C" "L" "M" 2
"2015-05-10 19:34:00" "NY" "BROOKLYN" "40.678072" "-73.962318" "745.8672" -1487921843 0 0 541 "2015-06-19" "2015-06-22" 2 0 1 5525315 "UNITED STATES OF AMERICA" 0 35718416 1 5 "C" "VH" "H" 1
"2015-02-20 15:02:00" "NY" "ROCHESTER" "43.13084" "-77.622215" "2163.9292" -150467431 0 0 262 "2015-03-08" "2015-03-12" 1 0 1 5527640 "UNITED STATES OF AMERICA" 0 16940848 1 4 "VC" "M" "VH" 1
"2015-09-16 13:10:00" "ON" "NIAGARA ON THE LAKE" "43.208597" "-79.084707" "8750.7664" 1585491650 0 0 262 "2016-06-28" "2016-07-05" 2 0 1 187583727 "MALDIVES" 0 47161353 1 4 "F" "M" "VH" 1
"2015-01-22 22:59:00" "MOW" "MOSCOW" "NULL" "NULL" "NULL" -1815595021 0 1 510 "2015-02-15" "2015-02-19" 2 1 1 5580960 "SINGAPORE" 0 692105 1 5 "F" "VH" "VH" 1
"2015-11-02 08:13:00" "76" "NONG CHOK" "NULL" "NULL" "NULL" -267252680 0 0 541 "2015-11-04" "2015-11-07" 1 0 1 187567824 "THAILAND" 1 316390649 0 3 "M" "M" "H" 1
"2015-07-18 18:48:00" "HE" "DAUTPHETAL" "NULL" "NULL" "NULL" -1782059113 0 0 231 "2015-08-29" "2015-08-30" 1 0 1 186736838 "UNITED STATES OF AMERICA" 0 95293162 0 3 "M" "M" "M" 1
"2015-03-20 10:55:00" "SC" "TAYLORS" "NULL" "NULL" "NULL" 1265255026 0 0 293 "2015-04-07" "2015-04-08" 2 2 1 18701121 "SPAIN & CANARY ISLANDS" 0 28035500 0 4 "M" "M" "M" 1
"2015-06-09 16:05:00" "PA" "PITTSBURGH" "40.446416" "-80.0039" "186.084" -206336552 1 0 262 "2015-06-26" "2015-06-28" 2 0 1 187752739 "CANADA" 0 733335 1 3 "F" "L" "H" 1
"2015-06-03 07:43:00" "FL" "TALLAHASSEE" "30.4782215" "-84.28261499999999" "842.3866" 978355735 0 0 541 "2015-08-10" "2015-08-11" 2 0 1 18692255 "UNITED STATES OF AMERICA" 0 10193729 1 2 "M" "L" "H" 1
"2015-05-19 11:59:00" "SK" "REGINA" "50.44777" "-104.60612" "2061.9446" 1856749258 0 0 541 "2016-02-28" "2016-03-04" 2 0 1 5580619 "MEXICO" 0 16914250 0 4 "C" "VL" "H" 1
"2015-08-17 01:24:00" "KY" "SHELBYVILLE" "38.199555000000004" "-85.267705" "310.1428" 184539418 1 0 231 "2015-09-05" "2015-09-06" 2 0 1 5525315 "UNITED STATES OF AMERICA" 0 176459842 1 2 "M" "VL" "VH" 1
"2015-01-15 13:38:00" "WA" "BOTHELL" "47.78465" "-122.21191" "518.463" 17374063 1 0 293 "2015-01-16" "2015-01-17" 2 1 1 190172196 "UNITED STATES OF AMERICA" 1 26525583 1 2 "M" "L" "H" 1
"2015-06-09 13:15:00" "NH" "NASHUA" "42.745927" "-71.492968" "2351.2376" -378154527 0 0 293 "2015-10-12" "2015-10-16" 2 0 1 5526679 "UNITED STATES OF AMERICA" 0 1268705 0 3 "M" "L" "H" 1
"2015-06-29 10:13:00" "NY" "NEW YORK" "40.75512" "-73.98300900000001" "955.9583" -1041082226 0 1 541 "2015-12-26" "2016-01-01" 2 1 1 5527237 "UNITED STATES OF AMERICA" 0 1266938 0 4 "VC" "H" "VH" 2
"2015-12-15 15:20:00" "OR" "TUALATIN" "45.3801345" "-122.7592045" "2654.2495" -1992358248 0 1 541 "2016-02-28" "2016-03-04" 2 0 1 186115319 "MEXICO" 0 189527861 0 3 "M" "M" "H" 1
"2015-08-15 20:47:00" "PA" "CLEARFIELD" "41.0347175" "-78.3995025" "163.8961" -1367558901 0 0 541 "2015-08-16" "2015-08-17" 6 3 3 5527981 "UNITED STATES OF AMERICA" 1 33789 1 3 "F" "L" "H" 1
"2015-12-02 08:48:00" "FL" "ORLANDO" "28.453002" "-81.456739" "57.5774" -1823824578 0 0 293 "2015-12-31" "2016-01-02" 2 0 1 5511024 "UNITED STATES OF AMERICA" 0 45042007 0 2 "M" "VL" "M" 1
"2015-03-27 06:55:00" "IN" "GREENWOOD" "39.615425" "-86.077538" "435.1503" -489290433 0 0 293 "2015-03-28" "2015-03-29" 2 0 1 18684474 "CANADA" 0 28458154 1 4 "C" "H" "VH" 3
"2015-01-13 19:19:00" "GA" "NORCROSS" "33.932769" "-84.211644" "251.4689" 1598813916 0 0 324 "2015-02-14" "2015-02-15" 2 1 1 187796666 "UNITED STATES OF AMERICA" 0 17359 0 3 "VC" "VL" "H" 1
"2015-11-04 03:28:00" "BC" "VANCOUVER" "49.2801065" "-123.1228845" "4961.9227" -1623068092 0 0 541 "2015-12-06" "2015-12-14" 1 0 1 5576775 "GERMANY" 0 93949188 1 3 "C" "L" "VH" 1
"2015-02-17 20:43:00" "KU" "KUWAIT" "NULL" "NULL" "NULL" -801796368 0 0 355 "2015-02-24" "2015-02-27" 2 0 1 5519456 "SAUDI ARABIA" 0 125235783 1 5 "M" "H" "VH" 1
"2015-12-11 02:08:00" "GA" "WARNER ROBINS" "32.616307000000006" "-83.6738" "7475.0044" 1817224550 0 0 324 "2016-01-03" "2016-01-06" 1 0 1 32611 "QATAR" 0 59192143 1 5 "F" "H" "VH" 1
"2015-08-06 20:21:00" "IL" "ORLAND PARK" "41.5983495" "-87.853192" "451.6533" -1851283079 1 0 541 "2015-08-06" "2015-08-07" 2 0 1 187809438 "UNITED STATES OF AMERICA" 0 1318336 1 3 "C" "VH" "VH" 1
"2015-04-06 16:32:00" "NJ" "SPRINGFIELD" "40.68492" "-74.33034" "1312.3135" -386561450 0 1 355 "2015-11-26" "2015-12-02" 2 0 1 186965680 "TURKS AND CAICOS" 0 75371074 0 5 "C" "H" "H" 1
"2015-08-16 16:16:00" "NY" "ROSLYN HEIGHTS" "NULL" "NULL" "NULL" -373907865 0 0 324 "2015-09-12" "2015-09-15" 2 0 1 5527640 "UNITED STATES OF AMERICA" 0 27569508 1 4 "M" "H" "M" 1
"2015-06-01 12:38:00" "TH" "JENA" "50.9024285" "11.584859000000002" "5022.5902" -609047364 0 0 231 "2015-06-08" "2015-06-13" 1 0 1 5527888 "CANADA" 0 2613454 1 2 "M" "M" "M" 8
"2015-01-27 14:47:00" "NW" "BONN" "50.730937999999995" "7.1019749999999995" "36.6348" 1056589919 0 1 510 "2015-01-30" "2015-01-31" 1 0 1 5580154 "GERMANY" 0 34273940 0 4 "C" "L" "M" 1
"2015-05-11 06:47:00" "CA" "LOS ANGELES" "34.059768" "-118.312427" "6329.6322" 1943174107 0 0 541 "2015-05-23" "2015-05-24" 2 0 1 186007129 "ITALY" 0 17489703 1 4 "VC" "H" "VH" 3
"2015-12-30 18:05:00" "VA" "FAIRFAX" "38.860119999999995" "-77.314029" "1565.3636" -657700998 1 1 231 "2016-03-18" "2016-03-24" 3 1 1 5580774 "PUERTO RICO" 0 17328472 1 4 "M" "M" "VH" 2
"2015-08-23 08:23:00" "NJ" "NEWARK" "40.71186" "-74.172502" "197.399" -453153570 1 0 541 "2015-09-25" "2015-09-27" 1 0 1 5527981 "UNITED STATES OF AMERICA" 0 720315 0 4 "C" "M" "H" 1
"2015-08-17 21:15:00" "NJ" "EAST BRUNSWICK" "40.464933" "-74.40610749999999" "2213.6559" 1342603381 0 0 541 "2015-08-31" "2015-09-04" 2 0 1 24801518 "UNITED STATES OF AMERICA" 1 1280671 1 3 "M" "L" "VH" 1
"2015-10-02 18:19:00" "FL" "FT LAUDERDALE" "26.176243" "-80.227383" "266.8506" -1483453898 1 0 231 "2015-10-22" "2015-10-25" 2 2 1 187483907 "UNITED STATES OF AMERICA" 0 200910 0 3 "F" "L" "VH" 6
"2015-06-17 09:57:00" "TX" "EL PASO" "31.782424499999998" "-106.40812299999999" "682.032" -2082615649 0 0 293 "2015-06-20" "2015-06-26" 2 2 1 24800154 "UNITED STATES OF AMERICA" 0 24893371 1 3 "VC" "M" "VH" 1
"2015-08-26 14:48:00" "ON" "VICTORIA HARBOUR" "NULL" "NULL" "NULL" 105961940 0 0 231 "2015-08-28" "2015-08-29" 2 0 1 187793566 "CANADA" 0 314556 0 4 "M" "H" "M" 3
"2015-09-08 05:32:00" "I" "VISBY" "NULL" "NULL" "NULL" 474927334 0 0 541 "2015-09-12" "2015-09-13" 2 0 1 190061526 "UNITED STATES OF AMERICA" 0 40692614 1 3 "M" "M" "H" 2
"2015-05-22 12:26:00" "OH" "STRONGSVILLE" "41.327315" "-81.82696999999999" "3937.0781" -1523404612 0 0 324 "2015-06-23" "2015-06-25" 4 1 2 5526834 "SPAIN & CANARY ISLANDS" 0 20463347 1 4 "M" "M" "H" 1
"2015-06-18 23:44:00" "NJ" "FT LEE" "NULL" "NULL" "NULL" 2001582639 0 0 541 "2015-07-03" "2015-07-04" 2 2 1 5526679 "UNITED STATES OF AMERICA" 0 4358599 1 5 "VC" "H" "VH" 2
"2015-03-03 07:46:00" "AM" "AMMAN" "NULL" "NULL" "NULL" -2076866514 0 0 510 "2015-06-05" "2015-06-20" 2 0 1 186022195 "CANADA" 0 37065118 0 2 "M" "VL" "M" 1
"2015-06-17 01:41:00" "HE" "OBERURSEL" "50.19082" "8.58797" "670.4718" -1868278232 0 0 541 "2015-07-08" "2015-07-10" 2 0 1 5526059 "IRELAND" 0 2586918 1 3 "M" "M" "VH" 1
"2015-10-27 12:11:00" "MI" "PONTIAC" "42.6065475" "-83.2518245" "989.0643" -1665007234 0 0 541 "2015-11-03" "2015-11-08" 2 1 1 5527237 "UNITED STATES OF AMERICA" 0 2630969 1 3 "C" "M" "H" 2
"2015-12-07 14:38:00" "MI" "ANN ARBOR" "42.25222" "-83.73814" "1117.236" 841170015 0 0 541 "2016-01-07" "2016-01-11" 2 1 1 18684567 "UNITED STATES OF AMERICA" 1 96533 0 2 "VC" "L" "H" 1
"2015-02-21 06:50:00" "FL" "LITHIA" "NULL" "NULL" "NULL" 1256656366 1 0 231 "2015-04-24" "2015-04-26" 2 0 1 5527237 "UNITED STATES OF AMERICA" 0 3290556 1 4 "M" "H" "VH" 1
"2015-04-05 15:18:00" "ON" "WHITBY" "43.86819" "-78.93073" "3223.7769" -2076915548 1 0 324 "2015-05-16" "2015-05-17" 2 0 1 187082612 "UNITED KINGDOM" 0 813253 1 4 "M" "L" "M" 1
"2015-02-14 08:28:00" "TPE" "TAIPEI" "NULL" "NULL" "NULL" 1994632213 0 0 510 "2015-02-18" "2015-02-19" 2 0 1 187758319 "UNITED STATES OF AMERICA" 0 1805625 0 1 "VF" "M" "L" 1
"2015-07-06 15:57:00" "TX" "COLLEYVILLE" "NULL" "NULL" "NULL" -1816274938 0 0 541 "2015-09-26" "2015-09-27" 2 0 1 186007129 "ITALY" 0 237162802 0 0 "VC" "L" "L" 1
"2015-05-31 18:40:00" "MI" "OXFORD" "NULL" "NULL" "NULL" 582950620 0 0 324 "2015-07-11" "2015-07-12" 1 0 1 187706301 "ITALY" 0 49608989 1 5 "M" "VH" "VH" 1
"2015-11-11 18:51:00" "NY" "GREAT NECK" "40.78651" "-73.72951" "1727.0444" 1449729365 0 0 541 "2016-02-06" "2016-02-09" 2 0 1 188220033 "UNITED STATES OF AMERICA" 0 408641 1 4 "F" "VH" "VH" 2
"2015-08-25 09:28:00" "ON" "ETOBICOKE" "43.62372" "-79.48055" "42.2029" -1217896998 0 0 541 "2015-09-02" "2015-09-03" 2 1 1 186729088 "CANADA" 0 3724928 1 4 "C" "H" "VH" 1
"2015-05-13 08:20:00" "VA" "LYNCHBURG" "37.36963" "-79.171683" "4645.0721" -141659646 0 0 541 "2015-09-04" "2015-09-11" 2 0 1 5576992 "ITALY" 1 26561822 0 4 "M" "H" "VH" 1
"2015-01-02 13:27:00" "BW" "KARLSRUHE" "49.005656" "8.39446" "322.1535" 1968788423 0 1 231 "2015-05-23" "2015-05-25" 6 0 3 5580247 "GERMANY" 0 31009082 1 4 "VC" "M" "VH" 5
"2015-11-06 22:23:00" "CA" "SAN RAMON" "37.763711" "-121.970445" "322.401" 1965327196 0 0 324 "2015-12-25" "2015-12-29" 2 3 2 186049599 "UNITED STATES OF AMERICA" 1 189285 1 4 "C" "M" "VH" 1
"2015-08-25 13:26:00" "NC" "MARION" "35.62662" "-81.98647" "675.7067" 1115921156 1 0 293 "2015-10-02" "2015-10-03" 2 0 1 255904 "UNITED STATES OF AMERICA" 0 28126423 1 3 "M" "M" "M" 1
"2015-06-22 11:27:00" "CA" "VISTA" "33.173737" "-117.234555" "234.7765" -1092766334 0 0 541 "2015-07-31" "2015-08-02" 2 1 1 5526679 "UNITED STATES OF AMERICA" 0 4358599 1 5 "VC" "H" "VH" 1
"2015-08-05 08:19:00" "FL" "TAMPA" "27.968524" "-82.456247" "65.402" 1303049783 0 0 231 "2015-10-16" "2015-10-18" 3 0 1 5527237 "UNITED STATES OF AMERICA" 0 13286971 1 4 "VC" "M" "VH" 1
"2015-05-16 14:02:00" "AZ" "TUCSON" "32.23391" "-110.95488" "360.8677" 2131704372 0 0 231 "2015-06-08" "2015-06-11" 2 0 1 5526679 "UNITED STATES OF AMERICA" 0 6145098 1 4 "M" "M" "VH" 1
"2015-05-28 18:21:00" "TX" "DALLAS" "32.834626" "-96.81629" "8970.4679" -776986345 0 0 541 "2015-07-16" "2015-07-23" 3 0 1 92348 "CAMBODIA" 0 285124142 0 3 "F" "L" "H" 2
"2015-12-26 16:36:00" "ON" "AURORA" "44.006168" "-79.469143" "2442.1095" 349059193 0 1 262 "2016-02-03" "2016-02-13" 2 0 1 5592213 "BARBADOS" 0 771713 1 4 "M" "VH" "H" 3
"2015-06-27 09:32:00" "QC" "SAINT-JEROME" "NULL" "NULL" "NULL" 442076915 0 0 541 "2015-07-13" "2015-07-16" 2 2 1 18684474 "CANADA" 0 28599638 0 4 "C" "H" "VH" 1
"2015-02-23 12:03:00" "TX" "HOUSTON" "29.769607" "-95.42647" "8371.6172" -2023019861 0 0 293 "2015-03-31" "2015-04-01" 3 0 2 187691049 "MACAU" 1 297306770 0 4 "VC" "M" "VH" 1
"2015-04-22 16:57:00" "VA" "FREDERICKSBURG" "38.296968500000006" "-77.499" "878.4717" -708824041 0 1 510 "2015-04-28" "2015-05-01" 2 0 1 5526989 "UNITED STATES OF AMERICA" 0 36907142 0 5 "M" "VH" "VH" 1
"2015-10-10 17:17:00" "CO" "LITTLETON" "39.570102" "-105.136416" "62.2512" -768759392 0 0 541 "2015-10-18" "2015-10-20" 2 0 1 190031735 "UNITED STATES OF AMERICA" 0 357063579 0 3 "VC" "M" "L" 1
"2015-05-30 13:44:00" "BW" "SCHWAIKHEIM" "NULL" "NULL" "NULL" 533501300 0 0 541 "2015-07-13" "2015-07-17" 2 0 1 187461680 "ITALY" 0 329695942 1 4 "C" "H" "M" 1
"2015-09-29 01:26:00" "CA" "SAN GABRIEL" "34.07471" "-118.101767" "217.6374" 1772240435 0 0 541 "2015-11-08" "2015-11-10" 2 0 1 5526679 "UNITED STATES OF AMERICA" 0 44856 1 5 "C" "VH" "VH" 1
"2015-04-11 20:52:00" "C" "BUENOS AIRES" "NULL" "NULL" "NULL" 86257605 0 0 324 "2015-04-12" "2015-04-13" 1 0 1 5527640 "UNITED STATES OF AMERICA" 1 516986 1 4 "VC" "M" "VH" 1
"2015-01-03 16:30:00" "IL" "BEECHER" "NULL" "NULL" "NULL" -376552206 0 0 324 "2015-02-06" "2015-02-11" 2 0 1 189931419 "INDIA" 0 120911004 1 5 "C" "M" "VH" 1
"2015-06-10 12:53:00" "FL" "PALM COAST" "29.556991" "-81.193704" "83.4754" 1976869713 1 0 541 "2015-06-10" "2015-06-12" 2 3 1 5527237 "UNITED STATES OF AMERICA" 0 605708 1 4 "VC" "M" "VH" 1
"2015-11-08 21:43:00" "CA" "ANAHEIM" "33.806974" "-117.915298" "355.5657" -70572952 1 0 262 "2015-11-08" "2015-11-09" 2 0 1 242543 "UNITED STATES OF AMERICA" 0 42592573 1 3 "M" "M" "H" 1
"2015-07-21 20:29:00" "CA" "SAN PABLO" "37.956211" "-122.34318" "1574.7333" 783803342 0 1 541 "2015-08-16" "2015-08-20" 3 1 1 5580619 "MEXICO" 0 98368176 0 4 "F" "M" "M" 1
"2015-12-30 22:01:00" "ON" "TORONTO" "43.667179" "-79.390203" "2084.2373" 1675609537 1 0 541 "2016-04-22" "2016-04-25" 2 0 1 187737208 "UNITED STATES OF AMERICA" 0 292298 1 2 "M" "M" "M" 1
"2015-02-04 21:10:00" "IN" "EVANSVILLE" "37.97763" "-87.49665" "1193.1832" -1711704185 1 0 510 "2015-02-07" "2015-02-12" 2 0 1 186005424 "MEXICO" 0 272303 0 3 "M" "VL" "M" 1
"2015-12-29 12:09:00" "ON" "SCARBOROUGH" "NULL" "NULL" "NULL" 371390236 0 1 231 "2016-01-05" "2016-01-08" 2 0 1 5525811 "UNITED STATES OF AMERICA" 0 467820 1 4 "C" "L" "VH" 1
"2015-09-23 12:12:00" "CA" "BAKERSFIELD" "35.36798" "-119.04316" "101.6306" -1720953089 0 0 541 "2015-09-24" "2015-09-25" 2 0 1 187724932 "UNITED STATES OF AMERICA" 1 51427914 0 3 "F" "M" "M" 1
"2015-08-31 14:29:00" "CA" "IRVINE" "33.679011" "-117.8395565" "382.6985" -839230688 0 0 541 "2015-09-09" "2015-09-10" 1 0 1 5527578 "UNITED STATES OF AMERICA" 0 168298 0 4 "VC" "H" "VH" 1
"2015-08-11 10:05:00" "NS" "EAST GORE" "NULL" "NULL" "NULL" -126078731 0 1 231 "2015-10-02" "2015-10-04" 1 0 1 5527206 "UNITED STATES OF AMERICA" 0 1081403 0 5 "C" "VH" "M" 1
"2015-09-28 12:20:00" "CA" "RIVERSIDE" "33.97562" "-117.37333" "1689.245" -115059688 0 0 262 "2015-10-08" "2015-10-09" 1 0 1 24800836 "UNITED STATES OF AMERICA" 0 13123322 1 4 "C" "M" "H" 1
"2015-04-08 21:13:00" "ON" "ETOBICOKE" "43.62372" "-79.48055" "2086.1283" -2139158317 0 0 510 "2015-04-10" "2015-04-12" 3 0 1 187811515 "CANADA" 0 2119624 0 2 "M" "L" "M" 1
"2015-04-29 16:41:00" "NB" "WOODSTOCK" "46.14853" "-67.61175" "2112.7703" -1325751184 0 0 262 "2015-04-30" "2015-05-01" 2 0 1 187794093 "CANADA" 0 72336980 0 4 "VF" "M" "VH" 1
"2015-04-12 14:21:00" "IL" "CARPENTERSVILLE" "NULL" "NULL" "NULL" -1537604298 1 1 510 "2015-09-15" "2015-09-19" 2 0 1 187812042 "CANADA" 0 2426276 1 4 "M" "M" "H" 1
"2015-02-19 11:06:00" "CA" "PACOIMA" "NULL" "NULL" "NULL" -1955515900 1 0 510 "2015-02-19" "2015-02-20" 2 1 1 187697497 "UNITED STATES OF AMERICA" 0 28156431 0 2 "F" "L" "M" 1
