inc86,inc88,inc90,v86,v88,v90,v86_adj,v88_adj,v90_adj,recog86,recog88,recog90
1,1,1,0.7125093321257671,0.613012872865865,0.51952037870315,0.7125093321257671,0.613012872865865,0.51952037870315,-1.100429539902404,1.0843070276946154,-0.42645573019081245
0,-1,-1,0.28657447082612203,0.278829967151902,0.0,0.28657447082612203,0.278829967151902,0.25,-2.4317854878048433,-1.7615081819531868,-1.2512348845339734
1,1,1,0.75902359450084,0.733421925934628,0.659138072071296,0.75902359450084,0.733421925934628,0.659138072071296,0.44513341966894954,1.7346137772145602,1.2853924952550246
-1,-1,-1,0.0,0.29334062462024496,0.434131067817967,0.25,0.29334062462024496,0.434131067817967,-0.8046589965587013,-0.7416109013015543,-0.8224756131194069
0,-1,-1,0.35424952206446997,0.0,0.3865930340169,0.35424952206446997,0.25,0.3865930340169,-1.4566830963533832,-0.28901387720187255,-1.1908050301543183
-1,-1,-1,0.351489200249329,0.32202146122674496,0.352451110583039,0.351489200249329,0.32202146122674496,0.352451110583039,0.6959196624752985,-0.6898215604780709,-1.466815837108281
1,1,1,0.683682542137003,0.6992987274749489,0.6371319139698239,0.683682542137003,0.6992987274749489,0.6371319139698239,1.4941669508074387,1.244932908593931,1.247945139886083
0,1,1,0.514642746325915,0.627351445652405,0.60670763342057,0.514642746325915,0.627351445652405,0.60670763342057,0.03233689631198199,1.2276038512482466,0.22615332492262596
-1,1,1,0.518614605598795,0.780437879479413,0.713605200403559,0.518614605598795,0.780437879479413,0.713605200403559,0.2964344328225598,0.3170174394048555,-0.6399423266361427
-1,-1,0,0.30204874792115005,0.269244084321229,0.45948809221120396,0.30204874792115005,0.269244084321229,0.45948809221120396,-1.4304532499826814,-0.6437518852803438,-1.1948118340871825
0,-1,-1,0.302278839674962,0.248692745565263,0.311434054205567,0.302278839674962,0.248692745565263,0.311434054205567,-0.6904254770562295,-1.5043922852987546,-1.4107841027454133
-1,-1,-1,0.340305828955769,0.361150506681645,0.35499439588909404,0.340305828955769,0.361150506681645,0.35499439588909404,-0.9319753251496835,-1.1640458032804246,-1.1522998079154978
-1,-1,0,0.331286471854268,0.342147127935431,0.530063567244173,0.331286471854268,0.342147127935431,0.530063567244173,-0.8551332318678513,-0.7091558078162886,0.17905811106448136
1,1,1,0.543539614798247,0.65223109153745,0.636200763378599,0.543539614798247,0.65223109153745,0.636200763378599,0.31813901828936786,0.4501855722765523,0.29986850181000657
1,1,1,0.6166680231138599,0.607740282471281,0.611333000499251,0.6166680231138599,0.607740282471281,0.611333000499251,0.0001279599878066679,0.649884645737721,0.9092551545039774
-1,-1,-1,0.46532937880617997,0.44475144416466295,0.370388019949343,0.46532937880617997,0.44475144416466295,0.370388019949343,0.3054724141920206,-0.20636318084699054,-0.8992470020385741
0,1,1,0.551207074849339,0.655054328235234,0.641156733092474,0.551207074849339,0.655054328235234,0.641156733092474,0.9270531762774611,0.6243374268916762,-0.5565239614737739
-1,-1,-1,0.415871305418719,0.414935079273948,0.36532813371839895,0.415871305418719,0.414935079273948,0.36532813371839895,-0.9747686483888525,0.04882264704492644,-0.3740227888660834
-1,0,-1,0.29101822684031503,0.48321014455298794,0.297849020413755,0.29101822684031503,0.48321014455298794,0.297849020413755,-1.0088924213031238,-0.5384421125563607,-1.2793360656500627
-1,-1,-1,0.371220020855057,0.0,0.0,0.371220020855057,0.25,0.25,-0.735464732874318,-1.2129030864413,-1.8633470973477086
1,1,1,0.712966823515397,0.7310933220981669,0.7445919300451508,0.712966823515397,0.7310933220981669,0.7445919300451508,0.33525615005553533,0.40817002418609666,1.2437999962869524
-1,-1,-1,0.48440039916902505,0.401957335209646,0.456465905134757,0.48440039916902505,0.401957335209646,0.456465905134757,-0.16510548928462557,0.803238100144023,-0.2050194078148231
0,1,1,0.5578512996054771,0.582969829625509,0.591289677580605,0.5578512996054771,0.582969829625509,0.591289677580605,-0.5445351423439397,0.13281355950910906,0.20321530712848604
-1,-1,0,0.329630518419891,0.315935757939453,0.6155036348792909,0.329630518419891,0.315935757939453,0.6155036348792909,-0.8929846521255886,-1.1679526925072632,-0.3137681725844522
-1,-1,-1,0.305281405871567,0.323238619143741,0.44906519882319396,0.305281405871567,0.323238619143741,0.44906519882319396,-1.1026732812111075,0.15019283122121588,-1.264093854365854
1,1,1,0.7173770832251701,0.688845881967552,0.491556687898089,0.7173770832251701,0.688845881967552,0.491556687898089,1.4694616246883367,0.6631330946857992,0.6566033336702327
0,-1,-1,0.40465393794749394,0.395866109223027,0.328888284805284,0.40465393794749394,0.395866109223027,0.328888284805284,-0.3451126506658392,-0.1844875128022509,-1.289508638716484
1,1,1,0.759467684975164,0.7117695894726221,0.634415313191641,0.759467684975164,0.7117695894726221,0.634415313191641,0.16361118100180572,-0.9495384369242003,-0.22872551496810517
1,1,1,0.7015959772627901,1.0,0.58176800048527,0.7015959772627901,0.75,0.58176800048527,1.0088478917591883,0.7953997712298574,-0.3158970715955873
1,1,1,0.7729497817006559,0.79851933358051,0.771784471286723,0.7729497817006559,0.79851933358051,0.771784471286723,0.39345675238305833,0.9052207088329453,-0.6657971973295579
1,1,1,0.738540547243118,0.7335177041678609,0.680716679556587,0.738540547243118,0.7335177041678609,0.680716679556587,1.2675839633497747,0.493238790165724,0.8514679340803444
1,1,1,0.6656231741113791,0.684172824004765,0.6050641893748969,0.6656231741113791,0.684172824004765,0.6050641893748969,-0.44577699772577567,-0.939466937244072,0.30718603046261594
1,1,1,0.6131192106323001,0.680790984016817,0.612969993186091,0.6131192106323001,0.680790984016817,0.612969993186091,0.60602014998531,-0.5832961317338871,0.5865632645814952
1,1,1,0.697155844953621,0.7295940283120629,0.5842640501754539,0.697155844953621,0.7295940283120629,0.5842640501754539,0.42351746935908,1.1870958384612509,0.6731581823745002
1,1,1,0.7257939448244959,1.0,0.626808653978656,0.7257939448244959,0.75,0.626808653978656,0.1849027616939891,1.4582154754273677,1.8384557983100096
1,1,1,0.7408286364085831,0.74403428559739,0.6962617751761719,0.7408286364085831,0.74403428559739,0.6962617751761719,0.32568944932134797,1.146025769220827,0.8446857605464769
0,0,-1,0.38472259092115707,0.471189227124506,0.35627767748306605,0.38472259092115707,0.471189227124506,0.35627767748306605,-1.1788540103790524,0.7532337352325162,-0.6263618458222144
1,1,1,0.6972871479443189,0.692414602359346,0.619423274056246,0.6972871479443189,0.692414602359346,0.619423274056246,0.22432388724797633,0.37089713605027785,0.14872329235023077
-1,-1,0,0.267312708538027,0.374040140401404,0.48480833242990395,0.267312708538027,0.374040140401404,0.48480833242990395,-2.321268417481069,-0.5521898380676583,-0.5369826822539138
1,1,1,0.7233776170271959,0.7122585754828492,0.661849966957576,0.7233776170271959,0.7122585754828492,0.661849966957576,0.5556820804044078,0.04202525056521014,0.12885644013980152
1,1,1,0.8032682073750921,0.708280316233183,0.770935154289259,0.8032682073750921,0.708280316233183,0.770935154289259,1.5889850976182154,0.241069465726984,0.8822972992675838
-1,-1,-1,0.39792770005899497,0.285331332943552,0.5454347381139449,0.39792770005899497,0.285331332943552,0.5454347381139449,-2.059301907023832,0.28185952935394243,-0.9483991161678335
1,1,1,0.7127055138460671,0.6993919298577459,1.0,0.7127055138460671,0.6993919298577459,0.75,1.1813420567724566,0.5956152528309612,-0.35207637968033423
-1,-1,-1,0.271223624678205,0.49124568642325,0.4486916486974771,0.271223624678205,0.49124568642325,0.4486916486974771,-0.20267344013464783,0.12451049624652687,-0.9764165759684581
-1,-1,-1,0.27386937480448703,0.27594566223044603,0.365606554983349,0.27386937480448703,0.27594566223044603,0.365606554983349,-0.4430232545890873,-0.15249584894307602,-0.8608564711773138
0,0,-1,0.2920728668128,0.293980976991812,0.36807532296912604,0.2920728668128,0.293980976991812,0.36807532296912604,-0.9458680145107927,-0.8171669754487316,-0.2979967852898196
-1,-1,-1,0.23786271417151,0.27206148841567396,0.36196729784334897,0.23786271417151,0.27206148841567396,0.36196729784334897,-1.4927127512557852,-0.6702960136065776,-0.10851555172406933
1,1,1,0.674020886279645,0.657024022182526,0.643589439594656,0.674020886279645,0.657024022182526,0.643589439594656,1.1323925243110333,0.6228788092381267,0.059581157505601924
1,1,1,1.0,0.7525743418887241,0.728967392965193,0.75,0.7525743418887241,0.728967392965193,0.1441022925763075,-0.07942603083359619,0.5117452823617804
1,1,1,0.7812087227414329,1.0,0.7387052701063851,0.7812087227414329,0.75,0.7387052701063851,0.8938305187980663,0.3284042362979424,0.8956343600062177
1,1,1,0.650673618435454,0.703415942543004,0.636868179851946,0.650673618435454,0.703415942543004,0.636868179851946,1.0900661999406773,0.45527043663729627,0.6318937152986158
1,1,1,0.650144570792578,0.694999556325629,0.60979080115707,0.650144570792578,0.694999556325629,0.60979080115707,1.0072292844047235,2.1062141504182037,-0.14163006453945862
1,1,1,0.781776138674858,0.7930962252430551,0.765835969446802,0.781776138674858,0.7930962252430551,0.765835969446802,1.6136348829129177,0.6857430794108845,0.39363184235847104
1,1,0,0.8533047922764408,0.8584099228911909,0.809885811620718,0.8533047922764408,0.8584099228911909,0.809885811620718,0.676884041898145,0.6814885538459026,1.4661288958649035
1,1,1,0.637868792573651,0.6224092483159039,0.611214199273901,0.637868792573651,0.6224092483159039,0.611214199273901,1.798293465270226,0.040923545536159865,0.17800734102408172
1,1,1,0.7177983768892859,0.736979318805866,0.671461059449677,0.7177983768892859,0.736979318805866,0.671461059449677,0.21733690385029542,1.689572557307014,0.9004676242219172
1,1,1,0.699380308612477,0.693365421826625,0.615248738284066,0.699380308612477,0.693365421826625,0.615248738284066,0.7743079246702794,-0.09920304431058123,-0.18778867763025087
-1,-1,-1,0.272098149865216,0.275149314348512,0.330306574938705,0.272098149865216,0.275149314348512,0.330306574938705,-2.1917810805537328,-1.4524137492962397,-1.5337476747696053
1,1,1,0.603327185339306,0.6437804545549879,0.60702519908367,0.603327185339306,0.6437804545549879,0.60702519908367,1.0525798542368692,2.0727881159820507,0.8762661687740126
-1,-1,-1,0.231473148220854,0.282048742219352,0.352153946148683,0.231473148220854,0.282048742219352,0.352153946148683,-0.6882722269292789,-1.5402102407478384,-1.2264416075490983
1,1,1,0.5711298600652149,0.5597060127848751,0.5271092669432921,0.5711298600652149,0.5597060127848751,0.5271092669432921,0.22779102166710022,-0.6052014891126832,-2.006256842072532
-1,-1,-1,0.363159647078409,0.33970827808296994,0.473777514469307,0.363159647078409,0.33970827808296994,0.473777514469307,-0.5140688770549172,0.08914417447642,-0.5836845009430189
-1,-1,-1,0.43396452848950295,0.37404078835597404,0.41910142536497397,0.43396452848950295,0.37404078835597404,0.41910142536497397,-0.40192060393880513,0.2462434349143616,-0.4108120988815976
-1,-1,-1,0.23545393932659198,0.235470969023393,0.320381568657884,0.23545393932659198,0.235470969023393,0.320381568657884,-0.039244911864894504,-1.9183050247468245,-1.0620424358908995
-1,0,-1,0.387041991273345,0.308268237862096,0.32362894869430503,0.387041991273345,0.308268237862096,0.32362894869430503,-0.6850613397425598,-1.2748123900399349,-0.8670025395673554
-1,-1,-1,0.309315241335802,0.320032514188669,0.469552303207582,0.309315241335802,0.320032514188669,0.469552303207582,-1.6402717173568484,-1.2126177936694942,0.8546623327988846
-1,0,-1,0.253184357541899,0.339475475958597,0.38058365714674103,0.253184357541899,0.339475475958597,0.38058365714674103,-1.3421014697985216,-1.2664608516936957,-1.5782378817428766
-1,-1,-1,0.24711241701796396,0.263654778399648,0.0,0.24711241701796396,0.263654778399648,0.25,-1.2084611199326833,-0.5051122317129676,-0.5904783091412845
1,1,1,0.6599292902839611,0.6205854812141589,0.49159846198871704,0.6599292902839611,0.6205854812141589,0.49159846198871704,1.553746973328652,0.27820898226449886,0.07794373207673601
-1,-1,-1,0.216216216216216,0.244993490971274,0.0,0.216216216216216,0.244993490971274,0.25,-1.2066396794578438,0.0645220018732431,-0.8966404575219751
1,1,1,0.6170383380037391,0.695885758931852,0.674941843232708,0.6170383380037391,0.695885758931852,0.674941843232708,-0.08432692154222515,1.0416795104188237,0.14481213533157192
-1,-1,-1,0.39813450633313896,0.37337678566073207,0.31962642654774104,0.39813450633313896,0.37337678566073207,0.31962642654774104,-0.8121925282567569,-1.2726058454857887,-0.7360382652795701
1,1,1,0.8599680975032,1.0,0.8084468937398491,0.8599680975032,0.75,0.8084468937398491,2.018036392581603,0.05043971576863411,0.17956973819078717
1,1,1,0.5406717410431121,0.719846320245781,1.0,0.5406717410431121,0.719846320245781,0.75,-0.715014079770654,1.7606702103388656,2.522002505302174
-1,-1,-1,0.39525255048127705,0.498409599092999,0.550738088924246,0.39525255048127705,0.498409599092999,0.550738088924246,-0.09151307288690122,-0.5828796530638124,0.3719358888622828
-1,-1,-1,0.48617477683488397,0.446129838384059,0.47953170873403705,0.48617477683488397,0.446129838384059,0.47953170873403705,0.9088468662271508,-0.545796805802285,-0.2442062207927213
1,1,1,0.721964873320726,1.0,0.550941806226484,0.721964873320726,0.75,0.550941806226484,0.07042173245055386,-0.13337666050191452,0.962399484086911
1,0,1,0.735501441845562,0.501437064812311,0.5375911957462589,0.735501441845562,0.501437064812311,0.5375911957462589,0.3053315256043754,-0.2793850430953961,-0.48585906971623344
-1,-1,-1,0.279359954990556,0.254708323774167,0.293402570530421,0.279359954990556,0.254708323774167,0.293402570530421,-1.1493122933621027,-0.265055586866191,-0.8620110461991111
1,1,1,0.7472300826831829,0.763887766212894,0.688106667332505,0.7472300826831829,0.763887766212894,0.688106667332505,0.9224969672386268,-0.027948956362879238,-0.42514313829296685
1,1,1,0.712112466692496,0.6759946308724829,0.613657703798549,0.712112466692496,0.6759946308724829,0.613657703798549,0.1386737277382187,1.4452784177845994,0.7835385946856785
1,0,1,0.726371327739734,0.7632876760455141,0.750400641025641,0.726371327739734,0.7632876760455141,0.750400641025641,-0.7159498863726581,0.6806290188461577,-0.17811564403882998
-1,-1,-1,0.34797936735422,0.29133686027011,0.437871307352031,0.34797936735422,0.29133686027011,0.437871307352031,-1.3532213989189736,-1.439195985992218,0.143544287688059
-1,-1,-1,0.42110979687464506,0.37345435275047295,0.48078980490874795,0.42110979687464506,0.37345435275047295,0.48078980490874795,-1.266810711255802,-0.9713397410176344,-0.5882313356991641
0,-1,0,0.387485867374527,0.440966971057827,0.6078428930786279,0.387485867374527,0.440966971057827,0.6078428930786279,-0.5948913775912367,-0.8819160350750462,0.07623808626581435
1,1,0,0.777821747350833,1.0,0.6838465100127329,0.777821747350833,0.75,0.6838465100127329,0.6012275295823881,0.6918677433839779,1.6757718719948966
